,행정구역,동,차명
39575,강남구,일원동,아이오닉 일렉트릭(IONIQ ELEC
39576,강남구,일원동,SM3 Z.E.
39577,노원구,상계동,Mercedes-Benz EQC400 4MATIC
39578,노원구,상계동,아이오닉 일렉트릭(IONIQ ELEC
39579,노원구,상계동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39580,노원구,상계동,아이오닉5 (IONIQ5)
39581,노원구,상계동,코나 일렉트릭 (KONA ELECTRIC
39582,노원구,상계동,코나 일렉트릭 (KONA ELECTRIC
39583,성북구,장위동,코나 일렉트릭 (KONA ELECTRIC
39584,성북구,장위동,니로 EV
39585,성북구,장위동,코나 일렉트릭 (KONA ELECTRIC
39586,노원구,상계동,아이오닉 일렉트릭(IONIQ ELEC
39587,강남구,일원본동,Model 3 Standard Range Plus 
39588,강남구,일원본동,코나 일렉트릭 (KONA ELECTRIC
39589,노원구,상계동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39590,노원구,상계동,Model 3 Long Range
39591,노원구,상계동,Model 3 Long Range
39592,노원구,상계동,CHEVROLET BOLT EV
39593,노원구,상계동,아이오닉 일렉트릭(IONIQ ELEC
39594,성북구,장위동,Model Y Long Range
39595,성북구,정릉동,SM3 Z.E.
39596,성북구,정릉동,SM3 Z.E.
39597,노원구,상계동,코나 일렉트릭 (KONA ELECTRIC
39598,강남구,일원본동,Peugeot e-208
39599,강남구,일원본동,타이칸 (High. 5인승)
39600,강남구,일원본동,니로 EV
39601,강남구,청담동,CHEVROLET BOLT EV
39602,노원구,상계동,니로 EV
39603,성북구,정릉동,코나 일렉트릭 (KONA ELECTRIC
39604,성북구,정릉동,EV6
39605,성북구,정릉동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39606,성북구,정릉동,아폴로(Apollo)1100전기버스
39607,성북구,정릉동,일렉시티(ELEC CITY)
39608,성북구,정릉동,HYPERS11L
39609,노원구,상계동,아이오닉5 (IONIQ5)
39610,노원구,상계동,CHEVROLET BOLT EV
39611,노원구,상계동,EV6
39612,강남구,청담동,EV6
39613,강남구,청담동,Model 3 Long Range
39614,강남구,청담동,Model 3 Performance
39615,강남구,청담동,e-tron Sportback 50 quattro
39616,노원구,상계동,Model Y Long Range
39617,노원구,상계동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39618,성북구,정릉동,일렉시티(ELEC CITY)
39619,성북구,정릉동,HYPERS
39620,노원구,월계동,아이오닉5 (IONIQ5)
39621,강남구,청담동,테슬라(TESLA)모델S Perfomanc
39622,강남구,청담동,Model 3 Performance
39623,노원구,상계동,레이 전기차
39624,성북구,정릉동,Model Y Long Range
39625,성북구,정릉동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39626,노원구,월계동,아이오닉5 (IONIQ5)
39627,강남구,청담동,타이칸
39628,강남구,청담동,e-tron 55 quattro
39629,강남구,청담동,Model 3 Performance
39630,강남구,청담동,Model X Long Range
39631,노원구,상계동,코나 일렉트릭 (KONA ELECTRIC
39632,노원구,상계동,니로 EV
39633,노원구,상계동,아이오닉5 (IONIQ5)
39634,노원구,월계동,쏘울 전기차
39635,노원구,월계동,벤츠 EQC 400 4MATIC
39636,노원구,월계동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39637,노원구,월계동,봉고Ⅲ 1톤 EV
39638,노원구,월계동,Model Y Long Range
39639,노원구,월계동,Model 3 Performance
39640,노원구,상계동,아이오닉5 (IONIQ5)
39641,성북구,정릉동,니로 EV
39642,성북구,정릉동,일렉시티(ELEC CITY)
39643,노원구,월계동,GV60
39644,노원구,월계동,니로 EV
39645,강동구,강일동,Model 3 Long Range
39646,노원구,상계동,아이오닉5(IONIQ5)
39647,강동구,강일동,아이오닉5 (IONIQ5)
39648,강동구,강일동,일렉시티(ELEC CITY)
39649,강동구,강일동,일렉시티(ELEC CITY)
39650,강동구,강일동,일렉시티(ELEC CITY)
39651,강동구,강일동,봉고Ⅲ 1톤 EV
39652,강동구,고덕동,Model S Long Range
39653,노원구,월계동,아이오닉5 (IONIQ5)
39654,성북구,종암동,CHEVROLET BOLT EV
39655,성북구,종암동,니로 EV
39656,성북구,종암동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39657,송파구,가락동,아이오닉5 (IONIQ5)
39658,송파구,가락동,G80
39659,송파구,가락동,코나 일렉트릭 (KONA ELECTRIC
39660,노원구,중계동,니로 EV
39661,강동구,고덕동,Model X Long Range
39662,강동구,고덕동,Model 3 Performance
39663,강동구,고덕동,Model 3 Long Range
39664,노원구,월계동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39665,송파구,가락동,Model 3 Performance
39666,송파구,가락동,코나 일렉트릭 (KONA ELECTRIC
39667,송파구,가락동,Model 3 Standard Range Plus 
39668,노원구,중계동,코나 일렉트릭 (KONA ELECTRIC
39669,노원구,중계동,EV6
39670,강동구,고덕동,e-tron 55 quattro
39671,강동구,고덕동,GV60
39672,강동구,고덕동,벤츠 EQC 400 4MATIC
39673,강동구,고덕동,봉고Ⅲ 1톤 EV
39674,강동구,고덕동,e-tron 55 quattro
39675,강동구,고덕동,CHEVROLET BOLT EV
39676,강동구,고덕동,Model 3 Long Range
39677,노원구,월계동,CHEVROLET BOLT EV
39678,송파구,가락동,아이오닉 일렉트릭(IONIQ ELEC
39679,송파구,가락동,아이오닉5 (IONIQ5)
39680,송파구,가락동,코나 일렉트릭 (KONA ELECTRIC
39681,송파구,가락동,Model 3 Long Range
39682,송파구,가락동,Model Y Long Range
39683,노원구,중계동,SM3 Z.E.
39684,노원구,중계동,코나 일렉트릭 (KONA ELECTRIC
39685,강동구,고덕동,Model 3 Long Range
39686,노원구,월계동,봉고Ⅲ 1톤 EV
39687,송파구,가락동,아이오닉5 (IONIQ5)
39688,송파구,가락동,CHEVROLET BOLT EV
39689,송파구,가락동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39690,노원구,중계동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39691,강동구,고덕동,BMW i3 94Ah
39692,강동구,고덕동,Model Y Standard Range
39693,강동구,고덕동,아이오닉 일렉트릭(IONIQ ELEC
39694,강동구,고덕동,아이오닉5 (IONIQ5)
39695,강동구,고덕동,봉고Ⅲ 1톤 EV
39696,강동구,길동,코나 일렉트릭 (KONA ELECTRIC
39697,노원구,중계본동,아이오닉5 (IONIQ5)
39698,노원구,중계본동,아이오닉5(IONIQ5)
39699,노원구,하계동,Model 3 Long Range
39700,강동구,길동,Model Y Standard Range
39701,노원구,중계동,Model 3 Standard Range Plus 
39702,노원구,중계동,CHEVROLET BOLT EV
39703,노원구,중계동,아이오닉5(IONIQ5)
39704,노원구,중계동,Model 3 Standard Range Plus 
39705,노원구,중계동,코나 일렉트릭 (KONA ELECTRIC
39706,송파구,가락동,코나 일렉트릭 (KONA ELECTRIC
39707,송파구,가락동,코나 일렉트릭 (KONA ELECTRIC
39708,송파구,가락동,Model 3 Long Range
39709,강동구,길동,EV6
39710,강동구,길동,코나 일렉트릭 (KONA ELECTRIC
39711,강동구,길동,Model S 90D
39712,노원구,중계동,아이오닉5 (IONIQ5)
39713,노원구,중계동,Model 3 Long Range
39714,송파구,가락동,아이오닉5(IONIQ5)
39715,송파구,가락동,코나 일렉트릭 (KONA ELECTRIC
39716,송파구,가락동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39717,송파구,가락본동,Model S P100D
39718,노원구,하계동,봉고Ⅲ 1톤 EV
39719,강동구,길동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39720,강동구,길동,니로 EV
39721,강동구,길동,니로 EV
39722,강동구,길동,니로 EV
39723,강동구,길동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39724,강동구,둔촌동,아이오닉 일렉트릭(IONIQ ELEC
39725,노원구,중계동,스파크 EV
39726,노원구,중계동,EV6
39727,노원구,하계동,EV6
39728,도봉구,도봉동,Mercedes-Benz EQA250
39729,도봉구,도봉동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39730,도봉구,도봉동,니로 EV
39731,강동구,둔촌동,Model 3 Standard Range Plus 
39732,강동구,둔촌동,아이오닉5 (IONIQ5)
39733,강동구,둔촌동,봉고Ⅲ 1톤 EV
39734,송파구,가락본동,니로 EV
39735,송파구,가락본동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39736,도봉구,도봉동,HYPERS1611
39737,도봉구,도봉동,아이오닉5 (IONIQ5)
39738,도봉구,도봉동,Model 3 Performance
39739,송파구,거여동,아이오닉5 (IONIQ5)
39740,송파구,거여동,EV6
39741,송파구,거여동,EV6
39742,동작구,상도동,아이오닉5 (IONIQ5)
39743,도봉구,도봉동,Model 3 Long Range
39744,도봉구,도봉동,아이오닉5 (IONIQ5)
39745,도봉구,도봉동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39746,도봉구,도봉동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39747,도봉구,방학동,니로 EV
39748,도봉구,방학동,쏘울 EV
39749,강동구,명일동,아이오닉5 (IONIQ5)
39750,강동구,명일동,아이오닉 일렉트릭(IONIQ ELEC
39751,강동구,명일동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39752,노원구,하계동,코나 일렉트릭 (KONA ELECTRIC
39753,노원구,하계동,아이오닉5 (IONIQ5)
39754,노원구,하계동,포터Ⅱ 일렉트릭 윙바디 (PORT
39755,송파구,거여동,e-tron 55 quattro
39756,송파구,거여동,아이오닉 일렉트릭(IONIQ ELEC
39757,송파구,거여동,아이오닉5 (IONIQ5)
39758,송파구,마천동,쏘울 전기차
39759,동작구,상도동,e-tron Sportback 55 quattro
39760,동작구,상도동,타이칸 터보 S
39761,동작구,상도동,아이오닉5 (IONIQ5)
39762,도봉구,방학동,Model 3 Standard Range Plus 
39763,도봉구,방학동,Model Y Long Range
39764,도봉구,방학동,니로 EV
39765,도봉구,방학동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39766,도봉구,방학동,니로 EV
39767,도봉구,방학동,아이오닉5 (IONIQ5)
39768,도봉구,방학동,니로 EV
39769,도봉구,방학동,봉고Ⅲ 1톤 EV
39770,강동구,명일동,SMART EV Z
39771,노원구,하계동,니로 EV
39772,도봉구,도봉동,쏘울 EV
39773,송파구,마천동,EV6
39774,송파구,마천동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39775,동작구,상도동,TWIZY
39776,도봉구,방학동,코나 일렉트릭 (KONA ELECTRIC
39777,도봉구,방학동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39778,도봉구,방학동,CHEVROLET BOLT EV
39779,도봉구,방학동,Model Y Long Range
39780,강동구,명일동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39781,강동구,상일동,Model 3 Long Range
39782,강동구,상일동,TWIZY
39783,도봉구,도봉동,코나 일렉트릭 (KONA ELECTRIC
39784,도봉구,도봉동,이-화이버드(eFIBIRD)
39785,송파구,마천동,SM3 Z.E.
39786,송파구,문정동,CHEVROLET BOLT EV
39787,동작구,상도동,EV6
39788,동작구,상도동,Model 3 Standard Range Plus 
39789,도봉구,방학동,아이오닉 일렉트릭(IONIQ ELEC
39790,도봉구,방학동,니로 EV
39791,강동구,상일동,Model Y Long Range
39792,도봉구,도봉동,EV6
39793,도봉구,도봉동,봉고Ⅲ 1톤 EV
39794,도봉구,도봉동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39795,동작구,상도동,아이오닉5 (IONIQ5)
39796,도봉구,쌍문동,니로 EV
39797,도봉구,쌍문동,코나 일렉트릭 (KONA ELECTRIC
39798,도봉구,쌍문동,EV6
39799,강동구,상일동,Model 3 Long Range
39800,강동구,상일동,Model 3 Long Range
39801,강동구,상일동,Model 3 Long Range
39802,강동구,상일동,Model 3 Long Range
39803,도봉구,방학동,쏘울 EV
39804,도봉구,방학동,쏘울 EV
39805,도봉구,방학동,아이오닉 일렉트릭(IONIQ ELEC
39806,송파구,문정동,코나 일렉트릭 (KONA ELECTRIC
39807,송파구,문정동,Model 3 Long Range
39808,송파구,문정동,아이오닉5(IONIQ5)
39809,송파구,문정동,포터Ⅱ 일렉트릭 내장탑차 (PO
39810,송파구,문정동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39811,동작구,상도동,아이오닉5 (IONIQ5)
39812,동작구,상도동,코나 일렉트릭 (KONA ELECTRIC
39813,동작구,상도동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39814,동작구,신대방동,아이오닉 일렉트릭(IONIQ ELEC
39815,도봉구,쌍문동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39816,도봉구,쌍문동,코나 일렉트릭 (KONA ELECTRIC
39817,도봉구,쌍문동,Model Y Long Range
39818,강동구,상일동,Model S Long Range
39819,강동구,상일동,니로 EV
39820,강동구,상일제동,Model Y Standard Range
39821,강동구,상일제동,EV6
39822,도봉구,방학동,니로 EV
39823,도봉구,방학동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39824,도봉구,방학동,아이오닉 일렉트릭(IONIQ ELEC
39825,도봉구,방학동,EV6
39826,도봉구,방학동,니로 EV
39827,도봉구,방학동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39828,동작구,신대방동,Model Y Standard Range
39829,도봉구,쌍문동,CHEVROLET BOLT EV
39830,도봉구,쌍문동,코나 일렉트릭 (KONA ELECTRIC
39831,강동구,상일제동,Model Y Long Range
39832,강동구,상일제동,Model 3 Long Range
39833,강동구,상일제동,Model Y Standard Range
39834,강동구,상일제동,아이오닉5 (IONIQ5)
39835,도봉구,방학동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39836,송파구,문정동,Model X 100D
39837,송파구,문정동,Model 3 Standard Range Plus 
39838,동작구,신대방동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39839,동작구,신대방동,봉고Ⅲ 1톤 EV
39840,동작구,신대방동,TWIZY
39841,동작구,신대방동,아이오닉 일렉트릭(IONIQ ELEC
39842,동작구,신대방동,아이오닉 일렉트릭(IONIQ ELEC
39843,동작구,신대방동,코나 일렉트릭 (KONA ELECTRIC
39844,도봉구,창동,Model 3 Long Range
39845,도봉구,창동,니로 EV
39846,도봉구,창동,봉고Ⅲ EV 플러스내장차
39847,도봉구,창동,Model 3 Standard Range Plus 
39848,도봉구,방학동,니로 EV
39849,도봉구,쌍문동,Model Y Long Range
39850,송파구,문정동,타이칸 4S (High)
39851,동작구,신대방동,아이오닉 일렉트릭(IONIQ ELEC
39852,동작구,신대방동,Model X 100D
39853,동작구,흑석동,Model 3 Long Range
39854,도봉구,창동,아이오닉 일렉트릭(IONIQ ELEC
39855,도봉구,창동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39856,도봉구,창동,니로 EV
39857,도봉구,쌍문동,코나 일렉트릭 (KONA ELECTRIC
39858,도봉구,쌍문동,코나 일렉트릭 (KONA ELECTRIC
39859,도봉구,쌍문동,니로 EV
39860,송파구,문정동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39861,송파구,문정동,니로 EV
39862,송파구,방이동,아이오닉 일렉트릭(IONIQ ELEC
39863,동작구,흑석동,Model Y Long Range
39864,동작구,흑석동,GV60
39865,도봉구,창동,코나 일렉트릭 (KONA ELECTRIC
39866,도봉구,창동,봉고Ⅲ 1톤 EV
39867,도봉구,쌍문동,Model 3 Long Range
39868,도봉구,쌍문동,Model 3 Standard Range Plus 
39869,도봉구,쌍문동,EV6
39870,송파구,방이동,니로 EV
39871,송파구,방이동,EV6
39872,송파구,방이동,타이칸 (High. 5인승)
39873,송파구,방이동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39874,송파구,방이동,쏘울 전기차
39875,송파구,방이동,CHEVROLET BOLT EV
39876,동작구,흑석동,e-tron 55 quattro
39877,동작구,흑석동,Model 3 Long Range
39878,동작구,흑석동,니로 EV
39879,도봉구,창동,봉고Ⅲ 1톤 EV
39880,도봉구,창동,Model Y Long Range
39881,송파구,방이동,아이오닉5(IONIQ5)
39882,마포구,공덕동,Model 3 Long Range
39883,도봉구,창동,니로 EV
39884,송파구,방이동,Model Y Long Range
39885,송파구,삼전동,아이오닉5 (IONIQ5)
39886,송파구,삼전동,코나 일렉트릭 (KONA ELECTRIC
39887,마포구,공덕동,SM3 Z.E.
39888,마포구,공덕동,Model 3 Performance
39889,마포구,공덕동,Peugeot e-208
39890,마포구,공덕동,G80
39891,도봉구,창동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39892,동대문구,답십리동,니로 EV
39893,도봉구,창동,봉고Ⅲ 1톤 EV
39894,도봉구,창동,봉고Ⅲ 1톤 EV
39895,도봉구,창동,레이 전기차
39896,도봉구,창동,니로 EV
39897,도봉구,창동,다니고밴
39898,송파구,삼전동,쏘울 전기차
39899,송파구,삼전동,CHEVROLET BOLT EV
39900,송파구,삼전동,아이오닉5 (IONIQ5)
39901,송파구,삼전동,EV6
39902,송파구,삼전동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39903,송파구,석촌동,Danigo
39904,마포구,공덕동,다니고밴
39905,마포구,대흥동,Model 3 Long Range
39906,마포구,대흥동,아이오닉5 (IONIQ5)
39907,마포구,대흥동,Model 3 Long Range
39908,동대문구,답십리동,CEVO-C SE
39909,동대문구,답십리동,Peugeot e-208
39910,동대문구,답십리동,Model 3 Long Range
39911,도봉구,창동,CHEVROLET BOLT EV
39912,도봉구,창동,코나 일렉트릭 (KONA ELECTRIC
39913,송파구,석촌동,아이오닉 일렉트릭(IONIQ ELEC
39914,마포구,대흥동,EV6
39915,동대문구,답십리동,봉고Ⅲ 1톤 EV
39916,동대문구,답십리동,봉고Ⅲ 1톤 EV
39917,동대문구,답십리동,Model 3 Long Range
39918,동대문구,답십리동,Model 3 Standard Range Plus 
39919,동대문구,답십리동,CEVO-C SE
39920,도봉구,창동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39921,송파구,석촌동,니로 EV
39922,송파구,송파동,아이오닉5 (IONIQ5)
39923,마포구,도화동,Model S 90D
39924,마포구,도화동,스파크 EV
39925,마포구,도화동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39926,동대문구,답십리동,아이오닉5 (IONIQ5)
39927,동대문구,용신동,Model 3 Long Range
39928,도봉구,창동,아이오닉 일렉트릭(IONIQ ELEC
39929,도봉구,창동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39930,송파구,송파동,Model Y Long Range
39931,송파구,송파동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39932,마포구,망원동,CHEVROLET BOLT EV
39933,마포구,망원동,Model 3 Long Range
39934,마포구,망원동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39935,마포구,망원동,Model Y Long Range
39936,동대문구,용신동,코나 일렉트릭 (KONA ELECTRIC
39937,동대문구,용신동,CHEVROLET BOLT EV
39938,동대문구,용신동,아이오닉 일렉트릭(IONIQ ELEC
39939,동대문구,용신동,EV6
39940,동대문구,용신동,니로 EV
39941,송파구,송파동,Model 3 Long Range
39942,마포구,망원동,코나 일렉트릭 (KONA ELECTRIC
39943,동대문구,용신동,Model 3 Standard Range Plus 
39944,동대문구,용신동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39945,동대문구,이문동,EV6
39946,동대문구,이문동,CHEVROLET BOLT EV
39947,동대문구,답십리동,TWIZY
39948,동대문구,답십리동,봉고Ⅲ 1톤 EV
39949,동대문구,답십리동,봉고Ⅲ 1톤 EV
39950,송파구,송파동,봉고Ⅲ 1톤 EV
39951,송파구,오금동,아이오닉5 (IONIQ5)
39952,마포구,상암동,CHEVROLET BOLT EV
39953,마포구,상암동,아이오닉 일렉트릭(IONIQ ELEC
39954,동대문구,이문동,Model 3 Long Range
39955,동대문구,이문동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
39956,동대문구,답십리동,아이오닉5 (IONIQ5)
39957,동대문구,답십리동,CEVO-C SE
39958,송파구,오금동,Model Y Long Range
39959,마포구,상암동,CHEVROLET BOLT EV
39960,마포구,상암동,니로 EV
39961,마포구,상암동,Model 3 Long Range
